state_name,parlimentary_constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,votes_secured
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,PEDADA. RAMANIKUMARI,INC,1943
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,BHARAT MATHUKUMILLI,TDP,44388
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,M V V SATYANARAYANA,YSRCP,40712
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,GEORGE BANGARI,VCK,257
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,B. JAYA VENU GOPAL,PPOI,161
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,V.V. LAKSHMI NARAYANA,JnP,34598
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,ANMISH VARMA,IND,212
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,R. UDAYA GOWRI,IND,72
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,KOTHAPALLI GEETHA,IND,107
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,GAMPALA SOMASUNDARAM,IND,114
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,GANNU MALLAYYA,IND,90
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,DURGAPRASAD. GUNTU,IND,192
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,PULAPAKA RAJA SEKHAR,IND,172
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,DAGGUBATI PURANDESWARI,BJP,8549
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,PEDADA. RAMANIKUMARI,INC,2465
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,BHARAT MATHUKUMILLI,TDP,58651
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,M V V SATYANARAYANA,YSRCP,57349
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,GEORGE BANGARI,VCK,304
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,B. JAYA VENU GOPAL,PPOI,194
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,V.V. LAKSHMI NARAYANA,JnP,46070
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,ANMISH VARMA,IND,267
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,R. UDAYA GOWRI,IND,116
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,KOTHAPALLI GEETHA,IND,118
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,GAMPALA SOMASUNDARAM,IND,119
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,GANNU MALLAYYA,IND,146
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,DURGAPRASAD. GUNTU,IND,197
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,PULAPAKA RAJA SEKHAR,IND,215
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,DAGGUBATI PURANDESWARI,BJP,4735
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,PEDADA. RAMANIKUMARI,INC,1981
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,BHARAT MATHUKUMILLI,TDP,50560
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,M V V SATYANARAYANA,YSRCP,42225
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,GEORGE BANGARI,VCK,458
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,B. JAYA VENU GOPAL,PPOI,188
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,V.V. LAKSHMI NARAYANA,JnP,35286
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,ANMISH VARMA,IND,213
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,R. UDAYA GOWRI,IND,97
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,KOTHAPALLI GEETHA,IND,96
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,GAMPALA SOMASUNDARAM,IND,111
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,GANNU MALLAYYA,IND,128
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,DURGAPRASAD. GUNTU,IND,217
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,PULAPAKA RAJA SEKHAR,IND,228
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,DAGGUBATI PURANDESWARI,BJP,4690
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,PEDADA. RAMANIKUMARI,INC,2409
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,BHARAT MATHUKUMILLI,TDP,55710
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,M V V SATYANARAYANA,YSRCP,67487
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,GEORGE BANGARI,VCK,389
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,B. JAYA VENU GOPAL,PPOI,341
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,V.V. LAKSHMI NARAYANA,JnP,68567
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,ANMISH VARMA,IND,365
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,R. UDAYA GOWRI,IND,408
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,KOTHAPALLI GEETHA,IND,192
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,GAMPALA SOMASUNDARAM,IND,168
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,GANNU MALLAYYA,IND,199
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,DURGAPRASAD. GUNTU,IND,573
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,PULAPAKA RAJA SEKHAR,IND,335
Andhra Pradesh,Anakapalli,Chodavaram,5938,ADARI ANAND KUMAR,TDP,72492
Andhra Pradesh,Anakapalli,Chodavaram,5938,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1554
Andhra Pradesh,Anakapalli,Chodavaram,5938,Dr.Beesetti Venkata Satyavathi,YSRCP,87900
Andhra Pradesh,Anakapalli,Chodavaram,5938,Ruthala Srirama Murthy,INC,1101
Andhra Pradesh,Anakapalli,Chodavaram,5938,P.S.AJAY KUMAR,CPI(ML)(L),355
Andhra Pradesh,Anakapalli,Chodavaram,5938,K B SWAROOP,JAJGP,179
Andhra Pradesh,Anakapalli,Chodavaram,5938,Chintala Partha Sarathi,JnP,6379
Andhra Pradesh,Anakapalli,Chodavaram,5938,Taadi Veera Jagadeeshwari,PPOI,195
Andhra Pradesh,Anakapalli,Chodavaram,5938,Vadlamuri Krishna Swaroop,DABAP,436
Andhra Pradesh,Anakapalli,Chodavaram,5938,Appala Naidu Tummagunta,IND,482
Andhra Pradesh,Anakapalli,Madugula,5478,ADARI ANAND KUMAR,TDP,64309
Andhra Pradesh,Anakapalli,Madugula,5478,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1676
Andhra Pradesh,Anakapalli,Madugula,5478,Dr.Beesetti Venkata Satyavathi,YSRCP,77967
Andhra Pradesh,Anakapalli,Madugula,5478,Ruthala Srirama Murthy,INC,1341
Andhra Pradesh,Anakapalli,Madugula,5478,P.S.AJAY KUMAR,CPI(ML)(L),311
Andhra Pradesh,Anakapalli,Madugula,5478,K B SWAROOP,JAJGP,170
Andhra Pradesh,Anakapalli,Madugula,5478,Chintala Partha Sarathi,JnP,4469
Andhra Pradesh,Anakapalli,Madugula,5478,Taadi Veera Jagadeeshwari,PPOI,224
Andhra Pradesh,Anakapalli,Madugula,5478,Vadlamuri Krishna Swaroop,DABAP,603
Andhra Pradesh,Anakapalli,Madugula,5478,Appala Naidu Tummagunta,IND,554
Andhra Pradesh,Anakapalli,Anakapalle,3237,ADARI ANAND KUMAR,TDP,64735
Andhra Pradesh,Anakapalli,Anakapalle,3237,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1916
Andhra Pradesh,Anakapalli,Anakapalle,3237,Dr.Beesetti Venkata Satyavathi,YSRCP,72607
Andhra Pradesh,Anakapalli,Anakapalle,3237,Ruthala Srirama Murthy,INC,1376
Andhra Pradesh,Anakapalli,Anakapalle,3237,P.S.AJAY KUMAR,CPI(ML)(L),370
Andhra Pradesh,Anakapalli,Anakapalle,3237,K B SWAROOP,JAJGP,200
Andhra Pradesh,Anakapalli,Anakapalle,3237,Chintala Partha Sarathi,JnP,13842
Andhra Pradesh,Anakapalli,Anakapalle,3237,Taadi Veera Jagadeeshwari,PPOI,244
Andhra Pradesh,Anakapalli,Anakapalle,3237,Vadlamuri Krishna Swaroop,DABAP,475
Andhra Pradesh,Anakapalli,Anakapalle,3237,Appala Naidu Tummagunta,IND,332
Andhra Pradesh,Anakapalli,Pendurthi,4730,ADARI ANAND KUMAR,TDP,79499
Andhra Pradesh,Anakapalli,Pendurthi,4730,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,2972
Andhra Pradesh,Anakapalli,Pendurthi,4730,Dr.Beesetti Venkata Satyavathi,YSRCP,86961
Andhra Pradesh,Anakapalli,Pendurthi,4730,Ruthala Srirama Murthy,INC,2231
Andhra Pradesh,Anakapalli,Pendurthi,4730,P.S.AJAY KUMAR,CPI(ML)(L),411
Andhra Pradesh,Anakapalli,Pendurthi,4730,K B SWAROOP,JAJGP,230
Andhra Pradesh,Anakapalli,Pendurthi,4730,Chintala Partha Sarathi,JnP,22540
Andhra Pradesh,Anakapalli,Pendurthi,4730,Taadi Veera Jagadeeshwari,PPOI,338
Andhra Pradesh,Anakapalli,Pendurthi,4730,Vadlamuri Krishna Swaroop,DABAP,706
Andhra Pradesh,Anakapalli,Pendurthi,4730,Appala Naidu Tummagunta,IND,479
Andhra Pradesh,Anakapalli,Yelamanchili,3495,ADARI ANAND KUMAR,TDP,74400
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1485
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Dr.Beesetti Venkata Satyavathi,YSRCP,71183
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Ruthala Srirama Murthy,INC,1110
Andhra Pradesh,Anakapalli,Yelamanchili,3495,P.S.AJAY KUMAR,CPI(ML)(L),348
Andhra Pradesh,Anakapalli,Yelamanchili,3495,K B SWAROOP,JAJGP,259
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Chintala Partha Sarathi,JnP,14023
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Taadi Veera Jagadeeshwari,PPOI,244
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Vadlamuri Krishna Swaroop,DABAP,745
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Appala Naidu Tummagunta,IND,508
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,ADARI ANAND KUMAR,TDP,70888
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1575
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Dr.Beesetti Venkata Satyavathi,YSRCP,97899
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Ruthala Srirama Murthy,INC,1691
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,P.S.AJAY KUMAR,CPI(ML)(L),623
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,K B SWAROOP,JAJGP,394
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Chintala Partha Sarathi,JnP,15792
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Taadi Veera Jagadeeshwari,PPOI,358
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Vadlamuri Krishna Swaroop,DABAP,979
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Appala Naidu Tummagunta,IND,734
Andhra Pradesh,Anakapalli,Narsipatnam,6132,ADARI ANAND KUMAR,TDP,69058
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1710
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Dr.Beesetti Venkata Satyavathi,YSRCP,88693
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Ruthala Srirama Murthy,INC,1222
Andhra Pradesh,Anakapalli,Narsipatnam,6132,P.S.AJAY KUMAR,CPI(ML)(L),290
Andhra Pradesh,Anakapalli,Narsipatnam,6132,K B SWAROOP,JAJGP,183
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Chintala Partha Sarathi,JnP,5081
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Taadi Veera Jagadeeshwari,PPOI,198
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Vadlamuri Krishna Swaroop,DABAP,499
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Appala Naidu Tummagunta,IND,671
Andhra Pradesh,Kakinada,Tuni,2927,CHALAMALASETTY SUNIL,TDP,70857
Andhra Pradesh,Kakinada,Tuni,2927,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1538
Andhra Pradesh,Kakinada,Tuni,2927,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,1086
Andhra Pradesh,Kakinada,Tuni,2927,VANGA GEETHAVISWANATH,YSRCP,89719
Andhra Pradesh,Kakinada,Tuni,2927,APPALAKONDA VANGALAPUDI,MPP,490
Andhra Pradesh,Kakinada,Tuni,2927,B. GEETHA,PRSHP,283
Andhra Pradesh,Kakinada,Tuni,2927,GODUGU SATYANARAYANA,CPI(ML)(L),172
Andhra Pradesh,Kakinada,Tuni,2927,JYOTHULA VENKATESWARA RAO,JnP,7356
Andhra Pradesh,Kakinada,Tuni,2927,DONAM NEELAKANTAM,AINPP,106
Andhra Pradesh,Kakinada,Tuni,2927,PEDDIMSETTI. VENKATESWARARAO,JAJGP,116
Andhra Pradesh,Kakinada,Tuni,2927,VASAMSETTY VENKATARAMANA,AIFB,178
Andhra Pradesh,Kakinada,Tuni,2927,SATHI VEERALAKSHMI,PPOI,220
Andhra Pradesh,Kakinada,Tuni,2927,ANKADI SATHIBABU,IND,219
Andhra Pradesh,Kakinada,Tuni,2927,KAKILETI RAVINDRA,IND,678
Andhra Pradesh,Kakinada,Tuni,2927,MEDISETTI VIJAYA KUMAR,IND,383
Andhra Pradesh,Kakinada,Prathipadu,2105,CHALAMALASETTY SUNIL,TDP,73199
Andhra Pradesh,Kakinada,Prathipadu,2105,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,958
Andhra Pradesh,Kakinada,Prathipadu,2105,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,988
Andhra Pradesh,Kakinada,Prathipadu,2105,VANGA GEETHAVISWANATH,YSRCP,76627
Andhra Pradesh,Kakinada,Prathipadu,2105,APPALAKONDA VANGALAPUDI,MPP,580
Andhra Pradesh,Kakinada,Prathipadu,2105,B. GEETHA,PRSHP,258
Andhra Pradesh,Kakinada,Prathipadu,2105,GODUGU SATYANARAYANA,CPI(ML)(L),341
Andhra Pradesh,Kakinada,Prathipadu,2105,JYOTHULA VENKATESWARA RAO,JnP,7357
Andhra Pradesh,Kakinada,Prathipadu,2105,DONAM NEELAKANTAM,AINPP,227
Andhra Pradesh,Kakinada,Prathipadu,2105,PEDDIMSETTI. VENKATESWARARAO,JAJGP,118
Andhra Pradesh,Kakinada,Prathipadu,2105,VASAMSETTY VENKATARAMANA,AIFB,170
Andhra Pradesh,Kakinada,Prathipadu,2105,SATHI VEERALAKSHMI,PPOI,194
Andhra Pradesh,Kakinada,Prathipadu,2105,ANKADI SATHIBABU,IND,321
Andhra Pradesh,Kakinada,Prathipadu,2105,KAKILETI RAVINDRA,IND,518
Andhra Pradesh,Kakinada,Prathipadu,2105,MEDISETTI VIJAYA KUMAR,IND,277
Andhra Pradesh,Kakinada,Pithapuram,2595,CHALAMALASETTY SUNIL,TDP,72799
Andhra Pradesh,Kakinada,Pithapuram,2595,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,909
Andhra Pradesh,Kakinada,Pithapuram,2595,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,1047
Andhra Pradesh,Kakinada,Pithapuram,2595,VANGA GEETHAVISWANATH,YSRCP,84283
Andhra Pradesh,Kakinada,Pithapuram,2595,APPALAKONDA VANGALAPUDI,MPP,449
Andhra Pradesh,Kakinada,Pithapuram,2595,B. GEETHA,PRSHP,272
Andhra Pradesh,Kakinada,Pithapuram,2595,GODUGU SATYANARAYANA,CPI(ML)(L),362
Andhra Pradesh,Kakinada,Pithapuram,2595,JYOTHULA VENKATESWARA RAO,JnP,21883
Andhra Pradesh,Kakinada,Pithapuram,2595,DONAM NEELAKANTAM,AINPP,150
Andhra Pradesh,Kakinada,Pithapuram,2595,PEDDIMSETTI. VENKATESWARARAO,JAJGP,149
Andhra Pradesh,Kakinada,Pithapuram,2595,VASAMSETTY VENKATARAMANA,AIFB,182
Andhra Pradesh,Kakinada,Pithapuram,2595,SATHI VEERALAKSHMI,PPOI,180
Andhra Pradesh,Kakinada,Pithapuram,2595,ANKADI SATHIBABU,IND,180
Andhra Pradesh,Kakinada,Pithapuram,2595,KAKILETI RAVINDRA,IND,446
Andhra Pradesh,Kakinada,Pithapuram,2595,MEDISETTI VIJAYA KUMAR,IND,292
Andhra Pradesh,Kakinada,Kakinada Rural,1779,CHALAMALASETTY SUNIL,TDP,70623
Andhra Pradesh,Kakinada,Kakinada Rural,1779,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1172
Andhra Pradesh,Kakinada,Kakinada Rural,1779,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,2278
Andhra Pradesh,Kakinada,Kakinada Rural,1779,VANGA GEETHAVISWANATH,YSRCP,71390
Andhra Pradesh,Kakinada,Kakinada Rural,1779,APPALAKONDA VANGALAPUDI,MPP,315
Andhra Pradesh,Kakinada,Kakinada Rural,1779,B. GEETHA,PRSHP,220
Andhra Pradesh,Kakinada,Kakinada Rural,1779,GODUGU SATYANARAYANA,CPI(ML)(L),170
Andhra Pradesh,Kakinada,Kakinada Rural,1779,JYOTHULA VENKATESWARA RAO,JnP,35426
Andhra Pradesh,Kakinada,Kakinada Rural,1779,DONAM NEELAKANTAM,AINPP,154
Andhra Pradesh,Kakinada,Kakinada Rural,1779,PEDDIMSETTI. VENKATESWARARAO,JAJGP,85
Andhra Pradesh,Kakinada,Kakinada Rural,1779,VASAMSETTY VENKATARAMANA,AIFB,90
Andhra Pradesh,Kakinada,Kakinada Rural,1779,SATHI VEERALAKSHMI,PPOI,97
Andhra Pradesh,Kakinada,Kakinada Rural,1779,ANKADI SATHIBABU,IND,91
Andhra Pradesh,Kakinada,Kakinada Rural,1779,KAKILETI RAVINDRA,IND,349
Andhra Pradesh,Kakinada,Kakinada Rural,1779,MEDISETTI VIJAYA KUMAR,IND,205
Andhra Pradesh,Kakinada,Peddapuram,2292,CHALAMALASETTY SUNIL,TDP,72594
Andhra Pradesh,Kakinada,Peddapuram,2292,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1091
Andhra Pradesh,Kakinada,Peddapuram,2292,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,1011
Andhra Pradesh,Kakinada,Peddapuram,2292,VANGA GEETHAVISWANATH,YSRCP,61009
Andhra Pradesh,Kakinada,Peddapuram,2292,APPALAKONDA VANGALAPUDI,MPP,378
Andhra Pradesh,Kakinada,Peddapuram,2292,B. GEETHA,PRSHP,233
Andhra Pradesh,Kakinada,Peddapuram,2292,GODUGU SATYANARAYANA,CPI(ML)(L),334
Andhra Pradesh,Kakinada,Peddapuram,2292,JYOTHULA VENKATESWARA RAO,JnP,23748
Andhra Pradesh,Kakinada,Peddapuram,2292,DONAM NEELAKANTAM,AINPP,133
Andhra Pradesh,Kakinada,Peddapuram,2292,PEDDIMSETTI. VENKATESWARARAO,JAJGP,162
Andhra Pradesh,Kakinada,Peddapuram,2292,VASAMSETTY VENKATARAMANA,AIFB,167
Andhra Pradesh,Kakinada,Peddapuram,2292,SATHI VEERALAKSHMI,PPOI,179
Andhra Pradesh,Kakinada,Peddapuram,2292,ANKADI SATHIBABU,IND,184
Andhra Pradesh,Kakinada,Peddapuram,2292,KAKILETI RAVINDRA,IND,448
Andhra Pradesh,Kakinada,Peddapuram,2292,MEDISETTI VIJAYA KUMAR,IND,290
Andhra Pradesh,Kakinada,Kakinada City,1793,CHALAMALASETTY SUNIL,TDP,70511
Andhra Pradesh,Kakinada,Kakinada City,1793,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1522
Andhra Pradesh,Kakinada,Kakinada City,1793,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,2290
Andhra Pradesh,Kakinada,Kakinada City,1793,VANGA GEETHAVISWANATH,YSRCP,67133
Andhra Pradesh,Kakinada,Kakinada City,1793,APPALAKONDA VANGALAPUDI,MPP,296
Andhra Pradesh,Kakinada,Kakinada City,1793,B. GEETHA,PRSHP,222
Andhra Pradesh,Kakinada,Kakinada City,1793,GODUGU SATYANARAYANA,CPI(ML)(L),165
Andhra Pradesh,Kakinada,Kakinada City,1793,JYOTHULA VENKATESWARA RAO,JnP,25818
Andhra Pradesh,Kakinada,Kakinada City,1793,DONAM NEELAKANTAM,AINPP,110
Andhra Pradesh,Kakinada,Kakinada City,1793,PEDDIMSETTI. VENKATESWARARAO,JAJGP,88
Andhra Pradesh,Kakinada,Kakinada City,1793,VASAMSETTY VENKATARAMANA,AIFB,99
Andhra Pradesh,Kakinada,Kakinada City,1793,SATHI VEERALAKSHMI,PPOI,103
Andhra Pradesh,Kakinada,Kakinada City,1793,ANKADI SATHIBABU,IND,159
Andhra Pradesh,Kakinada,Kakinada City,1793,KAKILETI RAVINDRA,IND,282
Andhra Pradesh,Kakinada,Kakinada City,1793,MEDISETTI VIJAYA KUMAR,IND,190
Andhra Pradesh,Kakinada,Jaggampeta,3626,CHALAMALASETTY SUNIL,TDP,77778
Andhra Pradesh,Kakinada,Jaggampeta,3626,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1411
Andhra Pradesh,Kakinada,Jaggampeta,3626,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,756
Andhra Pradesh,Kakinada,Jaggampeta,3626,VANGA GEETHAVISWANATH,YSRCP,84494
Andhra Pradesh,Kakinada,Jaggampeta,3626,APPALAKONDA VANGALAPUDI,MPP,489
Andhra Pradesh,Kakinada,Jaggampeta,3626,B. GEETHA,PRSHP,199
Andhra Pradesh,Kakinada,Jaggampeta,3626,GODUGU SATYANARAYANA,CPI(ML)(L),179
Andhra Pradesh,Kakinada,Jaggampeta,3626,JYOTHULA VENKATESWARA RAO,JnP,10536
Andhra Pradesh,Kakinada,Jaggampeta,3626,DONAM NEELAKANTAM,AINPP,100
Andhra Pradesh,Kakinada,Jaggampeta,3626,PEDDIMSETTI. VENKATESWARARAO,JAJGP,94
Andhra Pradesh,Kakinada,Jaggampeta,3626,VASAMSETTY VENKATARAMANA,AIFB,126
Andhra Pradesh,Kakinada,Jaggampeta,3626,SATHI VEERALAKSHMI,PPOI,144
Andhra Pradesh,Kakinada,Jaggampeta,3626,ANKADI SATHIBABU,IND,227
Andhra Pradesh,Kakinada,Jaggampeta,3626,KAKILETI RAVINDRA,IND,604
Andhra Pradesh,Kakinada,Jaggampeta,3626,MEDISETTI VIJAYA KUMAR,IND,414
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,AYYAJI VEMA MANEPALLI,BJP,1323
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,GANTI HARISH MADHUR (BALAYOGI),TDP,63636
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,CHINTA ANURADHA,YSRCP,74568
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,JANGA GOUTHAM,INC,966
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,CHELLE RAJANI,JAJGP,117
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,PANTHAGADA VIJAYA CHAKRAVARTHY,RPI(KH),103
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,MURALIKRISHNA KANDERI,IPBP,172
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,MORTHA SIVA RAMA KRISHNA,PPOI,290
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,D M R SEKHAR,JnP,25155
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,REVU SUDHAKAR,IND,316
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,AYYAJI VEMA MANEPALLI,BJP,1495
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,GANTI HARISH MADHUR (BALAYOGI),TDP,76606
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,CHINTA ANURADHA,YSRCP,78430
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,JANGA GOUTHAM,INC,1391
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,CHELLE RAJANI,JAJGP,229
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,PANTHAGADA VIJAYA CHAKRAVARTHY,RPI(KH),270
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,MURALIKRISHNA KANDERI,IPBP,469
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,MORTHA SIVA RAMA KRISHNA,PPOI,282
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,D M R SEKHAR,JnP,29787
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,REVU SUDHAKAR,IND,541
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,AYYAJI VEMA MANEPALLI,BJP,1563
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,GANTI HARISH MADHUR (BALAYOGI),TDP,50118
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,CHINTA ANURADHA,YSRCP,68359
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,JANGA GOUTHAM,INC,1212
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,CHELLE RAJANI,JAJGP,165
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,PANTHAGADA VIJAYA CHAKRAVARTHY,RPI(KH),148
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,MURALIKRISHNA KANDERI,IPBP,323
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,MORTHA SIVA RAMA KRISHNA,PPOI,260
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,D M R SEKHAR,JnP,43208
Andhra Pradesh,Amalapuram ,Amalapuram (SC),2357,REVU SUDHAKAR,IND,321
Andhra Pradesh,Amalapuram ,Razole (SC),1621,AYYAJI VEMA MANEPALLI,BJP,1340
Andhra Pradesh,Amalapuram ,Razole (SC),1621,GANTI HARISH MADHUR (BALAYOGI),TDP,47846
Andhra Pradesh,Amalapuram ,Razole (SC),1621,CHINTA ANURADHA,YSRCP,48303
Andhra Pradesh,Amalapuram ,Razole (SC),1621,JANGA GOUTHAM,INC,858
Andhra Pradesh,Amalapuram ,Razole (SC),1621,CHELLE RAJANI,JAJGP,166
Andhra Pradesh,Amalapuram ,Razole (SC),1621,PANTHAGADA VIJAYA CHAKRAVARTHY,RPI(KH),181
Andhra Pradesh,Amalapuram ,Razole (SC),1621,MURALIKRISHNA KANDERI,IPBP,166
Andhra Pradesh,Amalapuram ,Razole (SC),1621,MORTHA SIVA RAMA KRISHNA,PPOI,239
Andhra Pradesh,Amalapuram ,Razole (SC),1621,D M R SEKHAR,JnP,46967
Andhra Pradesh,Amalapuram ,Razole (SC),1621,REVU SUDHAKAR,IND,436
