,state_name,constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,secured_votes
49789,West Bengal,Bankura,Taldangra,1649,DR. TANMAY MANDAL,SUCI(C),413.0
49790,West Bengal,Bankura,Taldangra,1649,PRABIR BANERJEE,JHAP,599.0
49791,West Bengal,Bankura,Taldangra,1649,SUKCHAND SAREN,CPIM,339.0
49792,West Bengal,Bankura,Taldangra,1649,SUBHASH SARKAR,SHS,1365.0
49793,West Bengal,Bankura,Taldangra,1649,ABDUL RAHIM MALLIK,IND,751.0
49794,West Bengal,Bankura,Taldangra,1649,BIBHUTI SARDAR,IND,1321.0
49795,West Bengal,Bankura,Taldangra,1649,MILAN MANDI,IND,1940.0
49796,West Bengal,Bankura,Taldangra,1649,SHYAMAL KUMAR PALIT,IND,577.0
49797,West Bengal,Bankura,Bankura,2185,AMIYA PATRA,CPIM,15143.0
49798,West Bengal,Bankura,Bankura,2185,MAHADEB BAURI,BSP,865.0
49799,West Bengal,Bankura,Bankura,2185,SUBRATA MUKHERJEE,AITC,65304.0
49800,West Bengal,Bankura,Bankura,2185,DR. SUBHAS SARKAR,BJP,112080.0
49801,West Bengal,Bankura,Bankura,2185,ANIMESH MAL,BNARP,1082.0
49802,West Bengal,Bankura,Bankura,2185,ANANDA KUMAR SAREN,RAJSP,396.0
49803,West Bengal,Bankura,Bankura,2185,GOUR CHANDRA (AKHAN) HEMBRAM,JKPP,285.0
49804,West Bengal,Bankura,Bankura,2185,DR. TANMAY MANDAL,SUCI(C),588.0
49805,West Bengal,Bankura,Bankura,2185,PRABIR BANERJEE,JHAP,482.0
49806,West Bengal,Bankura,Bankura,2185,SUKCHAND SAREN,CPIM,376.0
49807,West Bengal,Bankura,Bankura,2185,SUBHASH SARKAR,SHS,1037.0
49808,West Bengal,Bankura,Bankura,2185,ABDUL RAHIM MALLIK,IND,729.0
49809,West Bengal,Bankura,Bankura,2185,BIBHUTI SARDAR,IND,1625.0
49810,West Bengal,Bankura,Bankura,2185,MILAN MANDI,IND,1834.0
49811,West Bengal,Bankura,Bankura,2185,SHYAMAL KUMAR PALIT,IND,702.0
49812,West Bengal,Bishnupur,Barjora,2562,KHAN NARAYAN CHANDRA,INC,2302.0
49813,West Bengal,Bishnupur,Barjora,2562,KHAN SUNIL,CPIM,23171.0
49814,West Bengal,Bishnupur,Barjora,2562,KHAN SAUMITRA,BJP,91736.0
49815,West Bengal,Bishnupur,Barjora,2562,SHYAMAL SANTRA,AITC,80116.0
49816,West Bengal,Bishnupur,Barjora,2562,AJIT KUMAR BAURI,SUCI(C),1716.0
49817,West Bengal,Bishnupur,Barjora,2562,JITENDRA NATH ROY,CPIM,943.0
49818,West Bengal,Bishnupur,Barjora,2562,BASUDEB SIKARI,BMUP,2151.0
49819,West Bengal,Bishnupur,Barjora,2562,TARANI ROY,IND,1832.0
49820,West Bengal,Bishnupur,Barjora,2562,SANJIT KHAN,IND,1254.0
49821,West Bengal,Bishnupur,Onda,2787,KHAN NARAYAN CHANDRA,INC,2106.0
49822,West Bengal,Bishnupur,Onda,2787,KHAN SUNIL,CPIM,8866.0
49823,West Bengal,Bishnupur,Onda,2787,KHAN SAUMITRA,BJP,106788.0
49824,West Bengal,Bishnupur,Onda,2787,SHYAMAL SANTRA,AITC,80415.0
49825,West Bengal,Bishnupur,Onda,2787,AJIT KUMAR BAURI,SUCI(C),2143.0
49826,West Bengal,Bishnupur,Onda,2787,JITENDRA NATH ROY,CPIM,1159.0
49827,West Bengal,Bishnupur,Onda,2787,BASUDEB SIKARI,BMUP,2258.0
49828,West Bengal,Bishnupur,Onda,2787,TARANI ROY,IND,2412.0
49829,West Bengal,Bishnupur,Onda,2787,SANJIT KHAN,IND,1213.0
49830,West Bengal,Bishnupur,Bishnupur,1785,KHAN NARAYAN CHANDRA,INC,2238.0
49831,West Bengal,Bishnupur,Bishnupur,1785,KHAN SUNIL,CPIM,13753.0
49832,West Bengal,Bishnupur,Bishnupur,1785,KHAN SAUMITRA,BJP,89806.0
49833,West Bengal,Bishnupur,Bishnupur,1785,SHYAMAL SANTRA,AITC,66988.0
49834,West Bengal,Bishnupur,Bishnupur,1785,AJIT KUMAR BAURI,SUCI(C),1431.0
49835,West Bengal,Bishnupur,Bishnupur,1785,JITENDRA NATH ROY,CPIM,804.0
49836,West Bengal,Bishnupur,Bishnupur,1785,BASUDEB SIKARI,BMUP,1719.0
49837,West Bengal,Bishnupur,Bishnupur,1785,TARANI ROY,IND,1503.0
49838,West Bengal,Bishnupur,Bishnupur,1785,SANJIT KHAN,IND,872.0
49839,West Bengal,Bishnupur,Kotulpur,1636,KHAN NARAYAN CHANDRA,INC,3146.0
49840,West Bengal,Bishnupur,Kotulpur,1636,KHAN SUNIL,CPIM,14081.0
49841,West Bengal,Bishnupur,Kotulpur,1636,KHAN SAUMITRA,BJP,97907.0
49842,West Bengal,Bishnupur,Kotulpur,1636,SHYAMAL SANTRA,AITC,88808.0
49843,West Bengal,Bishnupur,Kotulpur,1636,AJIT KUMAR BAURI,SUCI(C),1498.0
49844,West Bengal,Bishnupur,Kotulpur,1636,JITENDRA NATH ROY,CPIM,891.0
49845,West Bengal,Bishnupur,Kotulpur,1636,BASUDEB SIKARI,BMUP,1605.0
49846,West Bengal,Bishnupur,Kotulpur,1636,TARANI ROY,IND,1065.0
49847,West Bengal,Bishnupur,Kotulpur,1636,SANJIT KHAN,IND,948.0
49848,West Bengal,Bishnupur,Indas,1815,KHAN NARAYAN CHANDRA,INC,2513.0
49849,West Bengal,Bishnupur,Indas,1815,KHAN SUNIL,CPIM,12106.0
49850,West Bengal,Bishnupur,Indas,1815,KHAN SAUMITRA,BJP,98184.0
49851,West Bengal,Bishnupur,Indas,1815,SHYAMAL SANTRA,AITC,84591.0
49852,West Bengal,Bishnupur,Indas,1815,AJIT KUMAR BAURI,SUCI(C),1587.0
49853,West Bengal,Bishnupur,Indas,1815,JITENDRA NATH ROY,CPIM,976.0
49854,West Bengal,Bishnupur,Indas,1815,BASUDEB SIKARI,BMUP,1882.0
49855,West Bengal,Bishnupur,Indas,1815,TARANI ROY,IND,1398.0
49856,West Bengal,Bishnupur,Indas,1815,SANJIT KHAN,IND,1076.0
49857,West Bengal,Bishnupur,Sonamukhi,2134,KHAN NARAYAN CHANDRA,INC,1746.0
49858,West Bengal,Bishnupur,Sonamukhi,2134,KHAN SUNIL,CPIM,11070.0
49859,West Bengal,Bishnupur,Sonamukhi,2134,KHAN SAUMITRA,BJP,98983.0
49860,West Bengal,Bishnupur,Sonamukhi,2134,SHYAMAL SANTRA,AITC,75148.0
49861,West Bengal,Bishnupur,Sonamukhi,2134,AJIT KUMAR BAURI,SUCI(C),1507.0
49862,West Bengal,Bishnupur,Sonamukhi,2134,JITENDRA NATH ROY,CPIM,994.0
49863,West Bengal,Bishnupur,Sonamukhi,2134,BASUDEB SIKARI,BMUP,2007.0
49864,West Bengal,Bishnupur,Sonamukhi,2134,TARANI ROY,IND,1752.0
49865,West Bengal,Bishnupur,Sonamukhi,2134,SANJIT KHAN,IND,1176.0
49866,West Bengal,Bishnupur,Khandaghosh,1695,KHAN NARAYAN CHANDRA,INC,3809.0
49867,West Bengal,Bishnupur,Khandaghosh,1695,KHAN SUNIL,CPIM,19451.0
49868,West Bengal,Bishnupur,Khandaghosh,1695,KHAN SAUMITRA,BJP,71500.0
49869,West Bengal,Bishnupur,Khandaghosh,1695,SHYAMAL SANTRA,AITC,102494.0
49870,West Bengal,Bishnupur,Khandaghosh,1695,AJIT KUMAR BAURI,SUCI(C),1328.0
49871,West Bengal,Bishnupur,Khandaghosh,1695,JITENDRA NATH ROY,CPIM,667.0
49872,West Bengal,Bishnupur,Khandaghosh,1695,BASUDEB SIKARI,BMUP,1920.0
49873,West Bengal,Bishnupur,Khandaghosh,1695,TARANI ROY,IND,1097.0
49874,West Bengal,Bishnupur,Khandaghosh,1695,SANJIT KHAN,IND,851.0
49875,West Bengal,Bardhaman Purba,Raina,1652,ISWAR CHANDRA DAS,CPIM,33510.0
49876,West Bengal,Bardhaman Purba,Raina,1652,PARESH CHANDRA DAS,BJP,58331.0
49877,West Bengal,Bardhaman Purba,Raina,1652,MUKUL BISWAS,BSP,1366.0
49878,West Bengal,Bardhaman Purba,Raina,1652,SIDDHARTHA MAJUMDAR,INC,4392.0
49879,West Bengal,Bardhaman Purba,Raina,1652,SUNIL KUMAR MONDAL,AITC,113180.0
49880,West Bengal,Bardhaman Purba,Raina,1652,NIRMAL MAJHI,SUCI(C),1063.0
49881,West Bengal,Bardhaman Purba,Raina,1652,BIPLAB MISTRI,BNARP,782.0
49882,West Bengal,Bardhaman Purba,Jamalpur,1734,ISWAR CHANDRA DAS,CPIM,26007.0
49883,West Bengal,Bardhaman Purba,Jamalpur,1734,PARESH CHANDRA DAS,BJP,78257.0
49884,West Bengal,Bardhaman Purba,Jamalpur,1734,MUKUL BISWAS,BSP,1352.0
49885,West Bengal,Bardhaman Purba,Jamalpur,1734,SIDDHARTHA MAJUMDAR,INC,4267.0
49886,West Bengal,Bardhaman Purba,Jamalpur,1734,SUNIL KUMAR MONDAL,AITC,81941.0
49887,West Bengal,Bardhaman Purba,Jamalpur,1734,NIRMAL MAJHI,SUCI(C),927.0
49888,West Bengal,Bardhaman Purba,Jamalpur,1734,BIPLAB MISTRI,BNARP,955.0
49889,West Bengal,Bardhaman Purba,Kalna,1482,ISWAR CHANDRA DAS,CPIM,19661.0
49890,West Bengal,Bardhaman Purba,Kalna,1482,PARESH CHANDRA DAS,BJP,82724.0
49891,West Bengal,Bardhaman Purba,Kalna,1482,MUKUL BISWAS,BSP,1085.0
49892,West Bengal,Bardhaman Purba,Kalna,1482,SIDDHARTHA MAJUMDAR,INC,6925.0
49893,West Bengal,Bardhaman Purba,Kalna,1482,SUNIL KUMAR MONDAL,AITC,86357.0
49894,West Bengal,Bardhaman Purba,Kalna,1482,NIRMAL MAJHI,SUCI(C),791.0
49895,West Bengal,Bardhaman Purba,Kalna,1482,BIPLAB MISTRI,BNARP,797.0
49896,West Bengal,Bardhaman Purba,Memari,1714,ISWAR CHANDRA DAS,CPIM,28780.0
49897,West Bengal,Bardhaman Purba,Memari,1714,PARESH CHANDRA DAS,BJP,81383.0
49898,West Bengal,Bardhaman Purba,Memari,1714,MUKUL BISWAS,BSP,1268.0
49899,West Bengal,Bardhaman Purba,Memari,1714,SIDDHARTHA MAJUMDAR,INC,7069.0
49900,West Bengal,Bardhaman Purba,Memari,1714,SUNIL KUMAR MONDAL,AITC,86282.0
49901,West Bengal,Bardhaman Purba,Memari,1714,NIRMAL MAJHI,SUCI(C),842.0
49902,West Bengal,Bardhaman Purba,Memari,1714,BIPLAB MISTRI,BNARP,812.0
49903,West Bengal,Bardhaman Purba,Purbasthali Dakshin,1141,ISWAR CHANDRA DAS,CPIM,17836.0
49904,West Bengal,Bardhaman Purba,Purbasthali Dakshin,1141,PARESH CHANDRA DAS,BJP,78332.0
49905,West Bengal,Bardhaman Purba,Purbasthali Dakshin,1141,MUKUL BISWAS,BSP,1036.0
49906,West Bengal,Bardhaman Purba,Purbasthali Dakshin,1141,SIDDHARTHA MAJUMDAR,INC,4971.0
49907,West Bengal,Bardhaman Purba,Purbasthali Dakshin,1141,SUNIL KUMAR MONDAL,AITC,100240.0
49908,West Bengal,Bardhaman Purba,Purbasthali Dakshin,1141,NIRMAL MAJHI,SUCI(C),764.0
49909,West Bengal,Bardhaman Purba,Purbasthali Dakshin,1141,BIPLAB MISTRI,BNARP,784.0
49910,West Bengal,Bardhaman Purba,Purbasthali Uttar,1308,ISWAR CHANDRA DAS,CPIM,26763.0
49911,West Bengal,Bardhaman Purba,Purbasthali Uttar,1308,PARESH CHANDRA DAS,BJP,82469.0
49912,West Bengal,Bardhaman Purba,Purbasthali Uttar,1308,MUKUL BISWAS,BSP,1234.0
49913,West Bengal,Bardhaman Purba,Purbasthali Uttar,1308,SIDDHARTHA MAJUMDAR,INC,4058.0
49914,West Bengal,Bardhaman Purba,Purbasthali Uttar,1308,SUNIL KUMAR MONDAL,AITC,85174.0
49915,West Bengal,Bardhaman Purba,Purbasthali Uttar,1308,NIRMAL MAJHI,SUCI(C),897.0
49916,West Bengal,Bardhaman Purba,Purbasthali Uttar,1308,BIPLAB MISTRI,BNARP,950.0
49917,West Bengal,Bardhaman Purba,Katwa,1716,ISWAR CHANDRA DAS,CPIM,23211.0
49918,West Bengal,Bardhaman Purba,Katwa,1716,PARESH CHANDRA DAS,BJP,89175.0
49919,West Bengal,Bardhaman Purba,Katwa,1716,MUKUL BISWAS,BSP,1511.0
49920,West Bengal,Bardhaman Purba,Katwa,1716,SIDDHARTHA MAJUMDAR,INC,6744.0
49921,West Bengal,Bardhaman Purba,Katwa,1716,SUNIL KUMAR MONDAL,AITC,87316.0
49922,West Bengal,Bardhaman Purba,Katwa,1716,NIRMAL MAJHI,SUCI(C),1132.0
49923,West Bengal,Bardhaman Purba,Katwa,1716,BIPLAB MISTRI,BNARP,1414.0
49924,West Bengal,Bardhaman Durgapur,Bardhaman Dakshin,2723,S.S AHLUWALIA,BJP,83963.0
49925,West Bengal,Bardhaman Durgapur,Bardhaman Dakshin,2723,ABHAS RAY CHAUDHURI,CPIM,18848.0
49926,West Bengal,Bardhaman Durgapur,Bardhaman Dakshin,2723,DR. MAMTAZ SANGHAMITA,AITC,85301.0
49927,West Bengal,Bardhaman Durgapur,Bardhaman Dakshin,2723,RANAJIT MUKHERJEE,INC,4616.0
49928,West Bengal,Bardhaman Durgapur,Bardhaman Dakshin,2723,RAMKRISHNA MALIK (DEV),BSP,1843.0
49929,West Bengal,Bardhaman Durgapur,Bardhaman Dakshin,2723,SUCHETA KUNDU(BANERJEE),SUCI(C),745.0
49930,West Bengal,Bardhaman Durgapur,Monteswar,1845,S.S AHLUWALIA,BJP,67166.0
49931,West Bengal,Bardhaman Durgapur,Monteswar,1845,ABHAS RAY CHAUDHURI,CPIM,23435.0
49932,West Bengal,Bardhaman Durgapur,Monteswar,1845,DR. MAMTAZ SANGHAMITA,AITC,95202.0
49933,West Bengal,Bardhaman Durgapur,Monteswar,1845,RANAJIT MUKHERJEE,INC,6533.0
49934,West Bengal,Bardhaman Durgapur,Monteswar,1845,RAMKRISHNA MALIK (DEV),BSP,1739.0
49935,West Bengal,Bardhaman Durgapur,Monteswar,1845,SUCHETA KUNDU(BANERJEE),SUCI(C),702.0
49936,West Bengal,Bardhaman Durgapur,Bardhaman Uttar,2834,S.S AHLUWALIA,BJP,80617.0
49937,West Bengal,Bardhaman Durgapur,Bardhaman Uttar,2834,ABHAS RAY CHAUDHURI,CPIM,25373.0
49938,West Bengal,Bardhaman Durgapur,Bardhaman Uttar,2834,DR. MAMTAZ SANGHAMITA,AITC,108663.0
49939,West Bengal,Bardhaman Durgapur,Bardhaman Uttar,2834,RANAJIT MUKHERJEE,INC,5110.0
49940,West Bengal,Bardhaman Durgapur,Bardhaman Uttar,2834,RAMKRISHNA MALIK (DEV),BSP,3009.0
49941,West Bengal,Bardhaman Durgapur,Bardhaman Uttar,2834,SUCHETA KUNDU(BANERJEE),SUCI(C),1026.0
49942,West Bengal,Bardhaman Durgapur,Bhatar,2408,S.S AHLUWALIA,BJP,72919.0
49943,West Bengal,Bardhaman Durgapur,Bhatar,2408,ABHAS RAY CHAUDHURI,CPIM,21427.0
49944,West Bengal,Bardhaman Durgapur,Bhatar,2408,DR. MAMTAZ SANGHAMITA,AITC,99383.0
49945,West Bengal,Bardhaman Durgapur,Bhatar,2408,RANAJIT MUKHERJEE,INC,4496.0
49946,West Bengal,Bardhaman Durgapur,Bhatar,2408,RAMKRISHNA MALIK (DEV),BSP,2323.0
49947,West Bengal,Bardhaman Durgapur,Bhatar,2408,SUCHETA KUNDU(BANERJEE),SUCI(C),863.0
49948,West Bengal,Bardhaman Durgapur,Galsi,2540,S.S AHLUWALIA,BJP,93177.0
49949,West Bengal,Bardhaman Durgapur,Galsi,2540,ABHAS RAY CHAUDHURI,CPIM,21712.0
49950,West Bengal,Bardhaman Durgapur,Galsi,2540,DR. MAMTAZ SANGHAMITA,AITC,83556.0
49951,West Bengal,Bardhaman Durgapur,Galsi,2540,RANAJIT MUKHERJEE,INC,7799.0
49952,West Bengal,Bardhaman Durgapur,Galsi,2540,RAMKRISHNA MALIK (DEV),BSP,1849.0
49953,West Bengal,Bardhaman Durgapur,Galsi,2540,SUCHETA KUNDU(BANERJEE),SUCI(C),939.0
49954,West Bengal,Bardhaman Durgapur,Durgapur Purba,2944,S.S AHLUWALIA,BJP,90455.0
49955,West Bengal,Bardhaman Durgapur,Durgapur Purba,2944,ABHAS RAY CHAUDHURI,CPIM,28297.0
49956,West Bengal,Bardhaman Durgapur,Durgapur Purba,2944,DR. MAMTAZ SANGHAMITA,AITC,63864.0
49957,West Bengal,Bardhaman Durgapur,Durgapur Purba,2944,RANAJIT MUKHERJEE,INC,5586.0
49958,West Bengal,Bardhaman Durgapur,Durgapur Purba,2944,RAMKRISHNA MALIK (DEV),BSP,1515.0
49959,West Bengal,Bardhaman Durgapur,Durgapur Purba,2944,SUCHETA KUNDU(BANERJEE),SUCI(C),1078.0
49960,West Bengal,Bardhaman Durgapur,Durgapur paschim,3232,S.S AHLUWALIA,BJP,109153.0
49961,West Bengal,Bardhaman Durgapur,Durgapur paschim,3232,ABHAS RAY CHAUDHURI,CPIM,22011.0
49962,West Bengal,Bardhaman Durgapur,Durgapur paschim,3232,DR. MAMTAZ SANGHAMITA,AITC,59642.0
49963,West Bengal,Bardhaman Durgapur,Durgapur paschim,3232,RANAJIT MUKHERJEE,INC,4341.0
49964,West Bengal,Bardhaman Durgapur,Durgapur paschim,3232,RAMKRISHNA MALIK (DEV),BSP,1484.0
49965,West Bengal,Bardhaman Durgapur,Durgapur paschim,3232,SUCHETA KUNDU(BANERJEE),SUCI(C),1189.0
49966,West Bengal,Asansol,Pandabeswar,1652,GOURANGA CHATTERJEE,CPIM,11583.0
49967,West Bengal,Asansol,Pandabeswar,1652,BABUL SUPRIYO,BJP,70296.0
49968,West Bengal,Asansol,Pandabeswar,1652,BISWARUP MONDAL,INC,2461.0
49969,West Bengal,Asansol,Pandabeswar,1652,MOON MOON SEN,AITC,64275.0
49970,West Bengal,Asansol,Pandabeswar,1652,SANDIP SARKAR,BSP,1229.0
49971,West Bengal,Asansol,Pandabeswar,1652,ABHISHEKH KUMAR SINGH,SHS,767.0
49972,West Bengal,Asansol,Pandabeswar,1652,AMAR CHOWDHURY,SUCI(C),792.0
49973,West Bengal,Asansol,Pandabeswar,1652,MD. ZAHIR ALAM,BMUP,2407.0
49974,West Bengal,Asansol,Pandabeswar,1652,KAJAL BANERJEE,IND,581.0
49975,West Bengal,Asansol,Pandabeswar,1652,Swaraj Das (BAPI),IND,1043.0
49976,West Bengal,Asansol,Raniganj,2095,GOURANGA CHATTERJEE,CPIM,18436.0
49977,West Bengal,Asansol,Raniganj,2095,BABUL SUPRIYO,BJP,92882.0
49978,West Bengal,Asansol,Raniganj,2095,BISWARUP MONDAL,INC,2713.0
49979,West Bengal,Asansol,Raniganj,2095,MOON MOON SEN,AITC,61172.0
49980,West Bengal,Asansol,Raniganj,2095,SANDIP SARKAR,BSP,1055.0
49981,West Bengal,Asansol,Raniganj,2095,ABHISHEKH KUMAR SINGH,SHS,870.0
49982,West Bengal,Asansol,Raniganj,2095,AMAR CHOWDHURY,SUCI(C),528.0
49983,West Bengal,Asansol,Raniganj,2095,MD. ZAHIR ALAM,BMUP,1670.0
49984,West Bengal,Asansol,Raniganj,2095,KAJAL BANERJEE,IND,665.0
49985,West Bengal,Asansol,Raniganj,2095,Swaraj Das (BAPI),IND,1400.0
49986,West Bengal,Asansol,Jamuria,2101,GOURANGA CHATTERJEE,CPIM,15549.0
49987,West Bengal,Asansol,Jamuria,2101,BABUL SUPRIYO,BJP,76051.0
49988,West Bengal,Asansol,Jamuria,2101,BISWARUP MONDAL,INC,2488.0
49989,West Bengal,Asansol,Jamuria,2101,MOON MOON SEN,AITC,57999.0
49990,West Bengal,Asansol,Jamuria,2101,SANDIP SARKAR,BSP,1355.0
49991,West Bengal,Asansol,Jamuria,2101,ABHISHEKH KUMAR SINGH,SHS,1188.0
49992,West Bengal,Asansol,Jamuria,2101,AMAR CHOWDHURY,SUCI(C),656.0
49993,West Bengal,Asansol,Jamuria,2101,MD. ZAHIR ALAM,BMUP,2232.0
49994,West Bengal,Asansol,Jamuria,2101,KAJAL BANERJEE,IND,877.0
49995,West Bengal,Asansol,Jamuria,2101,Swaraj Das (BAPI),IND,1488.0
49996,West Bengal,Asansol,Asansol Dakshin,2461,GOURANGA CHATTERJEE,CPIM,14394.0
49997,West Bengal,Asansol,Asansol Dakshin,2461,BABUL SUPRIYO,BJP,111021.0
49998,West Bengal,Asansol,Asansol Dakshin,2461,BISWARUP MONDAL,INC,3126.0
49999,West Bengal,Asansol,Asansol Dakshin,2461,MOON MOON SEN,AITC,57201.0
50000,West Bengal,Asansol,Asansol Dakshin,2461,SANDIP SARKAR,BSP,1090.0
50001,West Bengal,Asansol,Asansol Dakshin,2461,ABHISHEKH KUMAR SINGH,SHS,872.0
50002,West Bengal,Asansol,Asansol Dakshin,2461,AMAR CHOWDHURY,SUCI(C),622.0
50003,West Bengal,Asansol,Asansol Dakshin,2461,MD. ZAHIR ALAM,BMUP,1590.0
50004,West Bengal,Asansol,Asansol Dakshin,2461,KAJAL BANERJEE,IND,877.0
50005,West Bengal,Asansol,Asansol Dakshin,2461,Swaraj Das (BAPI),IND,1819.0
50006,West Bengal,Asansol,Asansol Uttar,2009,GOURANGA CHATTERJEE,CPIM,9843.0
50007,West Bengal,Asansol,Asansol Uttar,2009,BABUL SUPRIYO,BJP,98020.0
50008,West Bengal,Asansol,Asansol Uttar,2009,BISWARUP MONDAL,INC,2878.0
50009,West Bengal,Asansol,Asansol Uttar,2009,MOON MOON SEN,AITC,77706.0
50010,West Bengal,Asansol,Asansol Uttar,2009,SANDIP SARKAR,BSP,827.0
50011,West Bengal,Asansol,Asansol Uttar,2009,ABHISHEKH KUMAR SINGH,SHS,508.0
50012,West Bengal,Asansol,Asansol Uttar,2009,AMAR CHOWDHURY,SUCI(C),436.0
50013,West Bengal,Asansol,Asansol Uttar,2009,MD. ZAHIR ALAM,BMUP,1580.0
50014,West Bengal,Asansol,Asansol Uttar,2009,KAJAL BANERJEE,IND,607.0
50015,West Bengal,Asansol,Asansol Uttar,2009,Swaraj Das (BAPI),IND,1137.0
50016,West Bengal,Asansol,Kulti,1948,GOURANGA CHATTERJEE,CPIM,5987.0
50017,West Bengal,Asansol,Kulti,1948,BABUL SUPRIYO,BJP,105176.0
50018,West Bengal,Asansol,Kulti,1948,BISWARUP MONDAL,INC,3121.0
50019,West Bengal,Asansol,Kulti,1948,MOON MOON SEN,AITC,55825.0
50020,West Bengal,Asansol,Kulti,1948,SANDIP SARKAR,BSP,970.0
50021,West Bengal,Asansol,Kulti,1948,ABHISHEKH KUMAR SINGH,SHS,534.0
50022,West Bengal,Asansol,Kulti,1948,AMAR CHOWDHURY,SUCI(C),488.0
50023,West Bengal,Asansol,Kulti,1948,MD. ZAHIR ALAM,BMUP,1391.0
50024,West Bengal,Asansol,Kulti,1948,KAJAL BANERJEE,IND,787.0
50025,West Bengal,Asansol,Kulti,1948,Swaraj Das (BAPI),IND,1851.0
50026,West Bengal,Asansol,Barbani,2166,GOURANGA CHATTERJEE,CPIM,11761.0
50027,West Bengal,Asansol,Barbani,2166,BABUL SUPRIYO,BJP,79281.0
50028,West Bengal,Asansol,Barbani,2166,BISWARUP MONDAL,INC,4232.0
50029,West Bengal,Asansol,Barbani,2166,MOON MOON SEN,AITC,61406.0
50030,West Bengal,Asansol,Barbani,2166,SANDIP SARKAR,BSP,1333.0
50031,West Bengal,Asansol,Barbani,2166,ABHISHEKH KUMAR SINGH,SHS,1018.0
50032,West Bengal,Asansol,Barbani,2166,AMAR CHOWDHURY,SUCI(C),861.0
50033,West Bengal,Asansol,Barbani,2166,MD. ZAHIR ALAM,BMUP,1807.0
50034,West Bengal,Asansol,Barbani,2166,KAJAL BANERJEE,IND,782.0
50035,West Bengal,Asansol,Barbani,2166,Swaraj Das (BAPI),IND,1327.0
50036,West Bengal,Bolpur,Ketugram,1621,ABHIJIT SAHA,INC,4982.0
50037,West Bengal,Bolpur,Ketugram,1621,ASIT KUMAR MAL,AITC,102679.0
50038,West Bengal,Bolpur,Ketugram,1621,DAS RAMPRASAD,BJP,75165.0
50039,West Bengal,Bolpur,Ketugram,1621,DAS SAMIRAN,BSP,1338.0
50040,West Bengal,Bolpur,Ketugram,1621,RAM CHANDRA DOME,CPIM,14034.0
50041,West Bengal,Bolpur,Ketugram,1621,BIJOY DOLUI,SUCI(C),1669.0
50042,West Bengal,Bolpur,Ketugram,1621,SIMANTA MONDAL,RVNP,3504.0
50043,West Bengal,Bolpur,Mangalkot,1440,ABHIJIT SAHA,INC,4457.0
50044,West Bengal,Bolpur,Mangalkot,1440,ASIT KUMAR MAL,AITC,105397.0
50045,West Bengal,Bolpur,Mangalkot,1440,DAS RAMPRASAD,BJP,76170.0
50046,West Bengal,Bolpur,Mangalkot,1440,DAS SAMIRAN,BSP,1234.0
50047,West Bengal,Bolpur,Mangalkot,1440,RAM CHANDRA DOME,CPIM,13211.0
50048,West Bengal,Bolpur,Mangalkot,1440,BIJOY DOLUI,SUCI(C),1486.0
50049,West Bengal,Bolpur,Mangalkot,1440,SIMANTA MONDAL,RVNP,2587.0
50050,West Bengal,Bolpur,Ausgram,2035,ABHIJIT SAHA,INC,4652.0
50051,West Bengal,Bolpur,Ausgram,2035,ASIT KUMAR MAL,AITC,95460.0
50052,West Bengal,Bolpur,Ausgram,2035,DAS RAMPRASAD,BJP,80592.0
50053,West Bengal,Bolpur,Ausgram,2035,DAS SAMIRAN,BSP,1343.0
50054,West Bengal,Bolpur,Ausgram,2035,RAM CHANDRA DOME,CPIM,18391.0
50055,West Bengal,Bolpur,Ausgram,2035,BIJOY DOLUI,SUCI(C),1203.0
50056,West Bengal,Bolpur,Ausgram,2035,SIMANTA MONDAL,RVNP,2299.0
50057,West Bengal,Bolpur,Bolpur,1992,ABHIJIT SAHA,INC,4675.0
50058,West Bengal,Bolpur,Bolpur,1992,ASIT KUMAR MAL,AITC,106172.0
50059,West Bengal,Bolpur,Bolpur,1992,DAS RAMPRASAD,BJP,90560.0
50060,West Bengal,Bolpur,Bolpur,1992,DAS SAMIRAN,BSP,1216.0
50061,West Bengal,Bolpur,Bolpur,1992,RAM CHANDRA DOME,CPIM,14076.0
50062,West Bengal,Bolpur,Bolpur,1992,BIJOY DOLUI,SUCI(C),1088.0
50063,West Bengal,Bolpur,Bolpur,1992,SIMANTA MONDAL,RVNP,2255.0
50064,West Bengal,Bolpur,Nanoor,2130,ABHIJIT SAHA,INC,4038.0
50065,West Bengal,Bolpur,Nanoor,2130,ASIT KUMAR MAL,AITC,108717.0
50066,West Bengal,Bolpur,Nanoor,2130,DAS RAMPRASAD,BJP,90986.0
50067,West Bengal,Bolpur,Nanoor,2130,DAS SAMIRAN,BSP,1689.0
50068,West Bengal,Bolpur,Nanoor,2130,RAM CHANDRA DOME,CPIM,14129.0
50069,West Bengal,Bolpur,Nanoor,2130,BIJOY DOLUI,SUCI(C),1450.0
50070,West Bengal,Bolpur,Nanoor,2130,SIMANTA MONDAL,RVNP,2406.0
50071,West Bengal,Bolpur,Labpur,1547,ABHIJIT SAHA,INC,3284.0
50072,West Bengal,Bolpur,Labpur,1547,ASIT KUMAR MAL,AITC,94515.0
50073,West Bengal,Bolpur,Labpur,1547,DAS RAMPRASAD,BJP,90712.0
50074,West Bengal,Bolpur,Labpur,1547,DAS SAMIRAN,BSP,1168.0
